customer_id,new_address,postcode,state,property_valuation,transaction_id,product_id
3081,8 Heffernan Crossing,2126,NSW,12,1568,0
2901,9 Northfield Circle,2121,NSW,12,1569,3
1129,996 Morning Parkway,2119,NSW,11,1570,93
3199,7015 Hintze Parkway,2153,NSW,11,1571,12
1807,3525 Buena Vista Plaza,2120,NSW,9,1572,86
2027,6 Hallows Pass,2118,NSW,11,1573,0
1725,7317 Huxley Alley,2112,NSW,8,1574,35
2347,82 Hanover Avenue,2101,NSW,10,1575,0
2420,3384 Nelson Circle,4227,QLD,3,1576,0
2231,45314 Pepper Wood Junction,2251,NSW,6,1577,93
3075,85301 John Wall Road,2101,NSW,11,1578,27
1026,277 Lindbergh Alley,2100,NSW,11,1579,92
2598,6 Logan Junction,2148,NSW,9,1580,77
204,70416 Becker Court,2099,NSW,10,1581,11
2058,256 Fordem Street,2119,NSW,11,1582,59
545,7 Laurel Junction,2079,NSW,10,1583,55
656,7032 Hallows Drive,2126,NSW,11,1584,0
596,78000 Arrowood Center,2775,NSW,9,1585,40
133,5 Elgar Place,4132,QLD,5,1586,18
1778,54 Veith Drive,2073,NSW,12,1587,68
2149, Michigan Plaza,2077,NSW,10,1588,36
2434,2272 Buena Vista Center,2065,NSW,12,1589,37
1316, Thackeray Avenue,2100,NSW,10,1590,19
2251,8 Warrior Avenue,3197,VIC,9,1591,22
770,5447 Weeping Birch Place,2086,NSW,12,1592,77
534,19 Derek Hill,2224,NSW,10,1593,44
2923,4 Florence Street,2032,NSW,11,1594,98
3270,2390 Blackbird Point,2035,NSW,11,1595,4
2604,96 Sundown Point,4220,QLD,9,1596,62
2948,5447 Buell Hill,2567,NSW,9,1597,50
1935,978 Valley Edge Park,2777,NSW,9,1598,88
3055,46 Dunning Junction,4220,QLD,9,1599,53
3228,848 Dawn Drive,4818,QLD,5,1600,79
1178,2517 Glacier Hill Point,3219,VIC,3,1601,69
1974,658 Northfield Junction,3023,VIC,7,1602,48
3321,5 Algoma Point,3809,VIC,5,1603,11
2944,1617 Lakewood Gardens Lane,2090,NSW,11,1604,47
134,373 Oak Valley Avenue,2048,NSW,11,1605,64
1847,75164 Sherman Crossing,2031,NSW,11,1606,40
349,6491 Gerald Court,2261,NSW,9,1607,61
1884,84504 Doe Crossing Road,2441,NSW,4,1608,88
1241,55433 Schmedeman Lane,2263,NSW,8,1609,87
2260,835 Thackeray Place,2261,NSW,6,1610,85
837,24 Fuller Lane,3183,VIC,6,1611,48
3433,5333 Aberg Lane,4877,QLD,4,1612,82
3461,6 Melody Plaza,4215,QLD,8,1613,58
635,50 Dahle Crossing,3199,VIC,9,1614,29
3447,2 Mayfield Alley,2089,NSW,10,1615,69
3040,9020 Anhalt Park,2528,NSW,7,1616,3
1390,48 Melby Trail,2131,NSW,8,1617,88
2871,1 Eliot Road,3910,VIC,8,1618,66
2024,94181 South Park,3264,VIC,1,1619,17
1642,718 Colorado Court,2220,NSW,8,1620,34
1302,2 Southridge Crossing,2763,NSW,8,1621,14
736, Westport Terrace,4570,QLD,5,1622,0
2782, Namekagon Circle,3150,VIC,9,1623,81
207,76 Roxbury Pass,2528,NSW,6,1624,53
2610,10 Hazelcrest Street,4413,QLD,5,1625,90
666,5528 North Hill,2681,NSW,1,1626,38
3156,9179 Sunfield Terrace,4510,QLD,2,1627,20
466,18708 Darwin Park,3977,VIC,7,1628,9
2160,46310 Raven Trail,4220,QLD,4,1629,78
1977,49932 Messerschmidt Point,2138,NSW,11,1630,91
3292,6 Monument Circle,3186,VIC,11,1631,22
2684,2 Green Ridge Park,2478,NSW,8,1632,73
3169,60 Briar Crest Circle,2170,NSW,9,1633,7
1103,313 Schiller Trail,3018,VIC,4,1634,64
830,89 Bartillon Plaza,2753,NSW,10,1635,15
966,5 Moland Court,4551,QLD,6,1636,0
2094,20 Mcguire Hill,3198,VIC,4,1637,35
901,2 Ridgeway Circle,2090,NSW,10,1638,13
1867,78 Bultman Junction,2047,NSW,10,1639,69
307,4 Mariners Cove Street,2043,NSW,9,1640,45
98,38330 Badeau Place,2154,NSW,11,1641,69
2740,515 Monterey Terrace,2107,NSW,12,1642,64
2867,73363 Butterfield Crossing,4567,QLD,9,1643,90
433,65387 Thackeray Parkway,3197,VIC,10,1644,11
450,6 Hudson Parkway,2250,NSW,8,1645,23
523,5274 Lindbergh Alley,4217,QLD,1,1646,16
794,81942 Scott Street,2066,NSW,10,1647,3
1866,3 Fordem Park,4011,QLD,10,1648,64
1756,8012 American Parkway,2138,NSW,11,1649,17
2322,461 Esker Court,3630,VIC,1,1650,36
2438,22 Badeau Avenue,3161,VIC,11,1651,36
1396,58 Kipling Avenue,4560,QLD,8,1652,76
230,4 Jay Court,2763,NSW,9,1653,27
1972,17974 Kedzie Circle,2795,NSW,7,1654,0
2757,82598 Arkansas Hill,2088,NSW,12,1655,46
58,208 Golden Leaf Pass,3195,VIC,10,1656,49
704,4 Pankratz Street,2101,NSW,11,1657,70
1201,83 Graceland Avenue,3977,VIC,3,1658,95
2869,1041 Center Road,2155,NSW,10,1659,76
2907,9161 Macpherson Terrace,4680,QLD,2,1660,40
1713,816 Gale Pass,2261,NSW,7,1661,61
1396,17485 Tennyson Pass,2221,NSW,10,1662,41
500,9168 Thackeray Place,2026,NSW,12,1663,14
471,4889 Tomscot Park,2093,NSW,11,1664,95
1024,709 Schmedeman Street,2155,NSW,11,1665,0
883,59 Steensland Alley,2018,NSW,11,1666,18
153,59643 Reindahl Plaza,3127,VIC,11,1667,5
1332,29438 Swallow Crossing,2217,NSW,11,1668,18
193,1 Fallview Street,2155,NSW,10,1669,58
1820,54 Bowman Park,2031,NSW,10,1670,29
3020,7 Monterey Street,3068,VIC,12,1671,0
43,1 Morning Circle,2250,NSW,8,1672,72
3336,41 Vahlen Park,2230,NSW,12,1673,83
402,9175 Ryan Street,2088,NSW,12,1674,47
1200,2 Pankratz Place,2063,NSW,11,1675,53
2281,18 Superior Plaza,2068,NSW,10,1676,61
41,9737 Vernon Junction,3152,VIC,9,1677,82
1688,290 Havey Crossing,3145,VIC,12,1678,48
3225,4709 Cardinal Hill,2028,NSW,12,1679,24
3457,87 Fallview Plaza,4209,QLD,5,1680,5
2733,116 Sullivan Avenue,3941,VIC,9,1681,0
3371,309 Oneill Way,2068,NSW,10,1682,26
2468,86 Morningstar Junction,2031,NSW,12,1683,25
2714,72 Mosinee Court,3146,VIC,9,1684,53
1057,16 Saint Paul Street,4670,QLD,2,1685,73
322,8 Northridge Drive,2072,NSW,10,1686,68
165,91 Hoard Street,2229,NSW,12,1687,17
1806,36445 Meadow Valley Road,3087,VIC,9,1688,32
1329,419 2nd Center,4220,QLD,9,1689,63
185,41 Dwight Way,3585,VIC,1,1690,64
3119,1908 Brickson Park Trail,2112,NSW,8,1691,0
1932,367 Algoma Lane,2153,NSW,10,1692,77
3327,9037 Norway Maple Junction,2087,NSW,11,1693,70
3440,1301 Northwestern Place,2117,NSW,9,1694,97
1363,3205 Service Park,2158,NSW,10,1695,81
2273,906 Pawling Place,4352,QLD,6,1696,11
2421,53141 Merrick Street,2064,NSW,12,1697,56
1707,51 Hollow Ridge Terrace,2768,NSW,9,1698,0
168,38233 Boyd Alley,3976,VIC,6,1699,27
563,21800 Duke Parkway,3219,VIC,3,1700,22
2266,3 Buena Vista Pass,4209,QLD,5,1701,9
1074,11 Victoria Place,2036,NSW,11,1702,63
1302,78 Colorado Park,4105,QLD,8,1703,55
1897,39846 Springs Crossing,2154,NSW,10,1704,56
712,8 Talisman Avenue,2211,NSW,10,1705,59
2504,147 Waubesa Point,2094,NSW,12,1706,22
1946,2 Dwight Point,4133,QLD,5,1707,62
2650,62 Mallard Avenue,3437,VIC,7,1708,64
2107,9 Onsgard Court,3170,VIC,9,1709,88
919,20415 Clyde Gallagher Parkway,2333,NSW,5,1710,3
1272,32 Hagan Junction,2570,NSW,9,1711,6
1917,5 Spohn Alley,2121,NSW,11,1712,82
1108,8 Scott Street,3205,VIC,8,1713,41
1459,2862 Esker Crossing,2173,NSW,9,1714,73
2306,3 Lillian Street,3071,VIC,8,1715,96
1263,644 Karstens Place,3040,VIC,11,1716,93
215, Graedel Drive,4817,QLD,4,1717,88
968,86 Menomonie Plaza,2290,NSW,4,1718,36
3290,7233 Lerdahl Lane,4212,QLD,7,1719,66
1850,5676 Golf View Junction,2137,NSW,12,1720,36
1317,2 Mcguire Terrace,2323,NSW,7,1721,3
405,773 Tomscot Plaza,2203,NSW,10,1722,89
1870,5 Fisk Way,2230,NSW,12,1723,58
131, Pierstorff Place,2770,NSW,8,1724,86
832,25253 Straubel Trail,2153,NSW,10,1725,88
1669,752 Nevada Circle,2089,NSW,10,1726,76
1960,672 Mitchell Terrace,4161,QLD,5,1727,74
480,78 Parkside Trail,3046,VIC,8,1728,20
929,7962 Dottie Park,2284,NSW,5,1729,69
3480, Westport Center,4558,QLD,4,1730,96
358,63862 Dawn Park,4655,QLD,2,1731,55
3243,2538 Gateway Pass,4152,QLD,4,1732,1
1879,33006 Petterle Trail,4121,QLD,8,1733,0
251,130 Loeprich Lane,3808,VIC,9,1734,42
3167, Warner Road,2680,NSW,4,1735,12
1321,7 Ohio Court,3796,VIC,8,1736,53
1077,27 Evergreen Terrace,2261,NSW,9,1737,38
1098,17 Ohio Drive,4053,QLD,7,1738,9
30,4912 Lukken Way,4570,QLD,3,1739,3
2159,89 Cherokee Road,4211,QLD,8,1740,35
62,4216 Annamark Pass,4300,QLD,4,1741,57
1020,6 Forest Dale Parkway,4017,QLD,4,1742,33
2061,1 Namekagon Parkway,4075,QLD,5,1743,59
2616,9810 Dayton Hill,4035,QLD,8,1744,91
2060,85 Magdeline Crossing,3149,VIC,9,1745,50
3383,7 Laurel Avenue,2125,NSW,12,1746,45
3417,441 Old Shore Circle,2131,NSW,11,1747,26
258,5 Huxley Point,2154,NSW,10,1748,0
2468,3483 Burrows Hill,2137,NSW,11,1749,2
1021,84707 Harper Circle,3114,VIC,10,1750,100
2730,78 Jackson Point,2047,NSW,11,1751,22
2769,8 Armistice Circle,3977,VIC,6,1752,78
925,73425 Mitchell Court,4304,QLD,3,1753,0
2923,4 5th Circle,2800,NSW,2,1754,31
2844,96 Anniversary Point,2030,NSW,12,1755,63
3083,7714 Heffernan Circle,3130,VIC,8,1756,61
3284,2 Portage Avenue,2170,NSW,9,1757,31
2388,636 Debs Circle,3039,VIC,9,1758,57
139,8731 Coleman Lane,3352,VIC,6,1759,38
1561,12860 Warner Court,3129,VIC,8,1760,86
1036,10 Cambridge Street,4567,QLD,7,1761,40
437,8943 Knutson Point,4154,QLD,9,1762,58
2486,3 Nevada Road,4215,QLD,3,1763,1
454,1 Havey Drive,2099,NSW,12,1764,8
3431,466 Westport Drive,2263,NSW,7,1765,48
3483,40985 Cherokee Junction,2155,NSW,10,1766,0
295,410 Hoepker Pass,4123,QLD,5,1767,63
2052,6 Reinke Street,2768,NSW,10,1768,50
68,9097 Superior Drive,2114,NSW,8,1769,3
3141,6 Hansons Park,2145,NSW,7,1770,9
228,5394 Dryden Terrace,3149,VIC,11,1771,87
3112,56 Bultman Parkway,4721,QLD,1,1772,0
2019,835 West Hill,2118,NSW,11,1773,99
612,8 Vermont Pass,3930,VIC,9,1774,69
670,6238 Hanover Crossing,3141,VIC,7,1775,43
316,2 Thierer Plaza,3976,VIC,3,1776,32
2993,71776 Express Avenue,2749,NSW,8,1777,80
2797,162 Golf View Hill,2011,NSW,6,1778,6
2153,7389 Union Place,2745,NSW,8,1779,0
3343,7 Miller Pass,2017,NSW,9,1780,23
2287,30 Delladonna Plaza,3046,VIC,8,1781,84
979,7395 Blackbird Lane,2134,NSW,9,1782,40
24,79427 Hudson Trail,3677,VIC,1,1783,53
3081,67 Hooker Place,2380,NSW,5,1784,9
2192,380 Chinook Avenue,2047,NSW,12,1785,34
279,4092 Brentwood Trail,2147,NSW,10,1786,70
621,613 Mayfield Trail,4012,QLD,6,1787,63
2864,2 Spohn Court,2750,NSW,9,1788,93
2750,5239 Springs Circle,3030,VIC,7,1789,82
2651,59 Old Gate Drive,4878,QLD,5,1790,15
2469,31186 Hoard Junction,2015,NSW,12,1791,3
2502,2 Crest Line Crossing,2072,NSW,9,1792,9
2020,18083 Mallard Drive,3075,VIC,7,1793,1
993,93 Lakeland Court,3810,VIC,6,1794,0
2481,23 Thackeray Lane,2070,NSW,12,1795,72
2163,79737 Hollow Ridge Trail,2199,NSW,9,1796,37
983,95465 Union Plaza,4055,QLD,7,1797,68
1304,66238 Old Gate Circle,4157,QLD,9,1798,21
920,3 Delladonna Street,4799,QLD,3,1799,46
2456,3 Mallard Center,2251,NSW,8,1800,69
1848,31 Eastwood Circle,2460,NSW,3,1801,3
270,507 Onsgard Place,4701,QLD,1,1802,73
1305,69555 Dakota Alley,4211,QLD,5,1803,21
535,21969 Lawn Court,2095,NSW,9,1804,100
2273,7 Erie Court,2263,NSW,7,1805,90
3050,724 Oxford Crossing,2146,NSW,9,1806,31
466,1 Monterey Terrace,2011,NSW,12,1807,43
1106,75 Duke Plaza,2147,NSW,9,1808,14
2559,156 Lakeland Way,4035,QLD,9,1809,0
320,91 Mosinee Point,2166,NSW,5,1810,3
2204,1508 Hooker Avenue,2000,NSW,8,1811,99
2413,3202 Ridge Oak Alley,4121,QLD,9,1812,0
1211,5510 Pepper Wood Street,3429,VIC,6,1813,13
686,42952 Fairfield Center,3012,VIC,8,1814,9
1664,1 Garrison Street,3103,VIC,12,1815,41
3034,13 Armistice Street,2769,NSW,10,1816,52
1980,3201 Canary Center,2540,NSW,9,1817,6
585,4365 Basil Junction,2539,NSW,7,1818,88
2722,1164 Toban Road,3806,VIC,5,1819,7
2809,2364 Dovetail Way,3048,VIC,6,1820,69
1821,738 Sloan Place,3212,VIC,5,1821,35
1907,318 Jenifer Alley,2119,NSW,11,1822,0
1034,6395 Anthes Hill,4504,QLD,4,1823,54
1388,36516 Forster Lane,4034,QLD,7,1824,17
1001,107 Garrison Plaza,2200,NSW,10,1825,26
513,717 Oakridge Way,2117,NSW,8,1826,93
1695,16405 Doe Crossing Parkway,3630,VIC,3,1827,6
2318,16 Monument Place,4701,QLD,3,1828,63
1140,99841 Talisman Street,4224,QLD,3,1829,64
990,21 Duke Hill,4344,QLD,4,1830,87
330,891 Anderson Parkway,2009,NSW,10,1831,56
2879,9446 Holmberg Court,2133,NSW,11,1832,72
2550,46512 Cambridge Avenue,2759,NSW,8,1833,23
2357,54250 Welch Pass,3145,VIC,11,1834,38
824,734 South Court,4152,QLD,8,1835,44
1586,769 Banding Avenue,2151,NSW,10,1836,70
2856,2590 Northport Hill,2070,NSW,11,1837,58
2701,9649 Cascade Way,2250,NSW,8,1838,42
2212,69 Valley Edge Lane,3144,VIC,8,1839,68
864,327 Monument Street,3201,VIC,4,1840,99
2083,4 Sunnyside Crossing,2125,NSW,12,1841,97
2529,8 Hoffman Alley,3181,VIC,10,1842,31
892,894 Duke Crossing,2665,NSW,1,1843,85
368,1714 Claremont Center,2474,NSW,3,1844,19
1184,6809 Maple Park,3023,VIC,8,1845,93
870,95294 Karstens Park,2155,NSW,9,1846,21
682,8872 Bunker Hill Crossing,2196,NSW,9,1847,12
2010,14 Westport Pass,3029,VIC,6,1848,28
1252,867 Grim Terrace,3754,VIC,6,1849,73
2151,48023 International Way,3630,VIC,1,1850,64
1689, Prairie Rose Place,3802,VIC,7,1851,14
1126,56145 Porter Lane,2010,NSW,10,1852,93
2116,509 Ridgeway Junction,3166,VIC,10,1853,75
1672,41 Eagan Junction,2570,NSW,8,1854,58
1659,5290 Lunder Park,2287,NSW,7,1855,43
418,52425 Prairie Rose Road,4500,QLD,6,1856,87
3026,7939 Toban Crossing,2770,NSW,7,1857,23
1177,672 Lyons Pass,2153,NSW,10,1858,22
2737,904 Mandrake Parkway,2820,NSW,1,1859,58
928,3007 Summer Ridge Street,4511,QLD,7,1860,4
3277,47 Veith Junction,3196,VIC,9,1861,39
781,07 Canary Circle,2047,NSW,12,1862,10
948,1 Saint Paul Terrace,2161,NSW,6,1863,1
501,87705 Hovde Center,4870,QLD,5,1864,0
2307,765 6th Plaza,4226,QLD,7,1865,0
2440,248 Bartillon Plaza,4059,QLD,9,1866,47
2080,66811 Lerdahl Way,4160,QLD,4,1867,66
1152,5809 Coolidge Avenue,2747,NSW,6,1868,81
1946,2769 Banding Avenue,3189,VIC,10,1869,62
2463,3 Monterey Trail,2582,NSW,9,1870,71
3007,85549 Sheridan Parkway,4170,QLD,8,1871,65
1298,4498 Donald Crossing,2525,NSW,10,1872,10
1386,4 Ridgeway Court,4030,QLD,4,1873,12
2978,4 Bartelt Hill,4510,QLD,1,1874,6
47,91116 Riverside Plaza,2114,NSW,8,1875,1
1674,60911 Almo Point,2066,NSW,12,1876,0
126, Superior Pass,2050,NSW,8,1877,1
993,9 Superior Terrace,2199,NSW,9,1878,0
1577,57 Marquette Hill,4120,QLD,6,1879,67
2780,36 Sommers Place,2096,NSW,12,1880,23
576,83148 Rowland Alley,2530,NSW,8,1881,12
1503,34 Arrowood Pass,2567,NSW,9,1882,3
3470,72 Mandrake Court,3183,VIC,9,1883,43
2852,9 Emmet Hill,2042,NSW,10,1884,4
2560,16984 Pankratz Park,2324,NSW,7,1885,3
1153,9460 Laurel Crossing,4032,QLD,7,1886,72
3051,5786 Kinsman Point,2127,NSW,8,1887,20
3045,4 Fairfield Way,2487,NSW,10,1888,83
586,319 Michigan Way,4350,QLD,4,1889,92
2038,49 Fulton Park,3156,VIC,8,1890,4
2153, Corben Court,3121,VIC,11,1891,23
2621,8 Drewry Street,4655,QLD,5,1892,61
2691,48 Dawn Center,4132,QLD,3,1893,49
2615,6244 Forest Point,4103,QLD,9,1894,87
2778,306 Donald Court,3844,VIC,1,1895,21
3241,3762 Victoria Alley,4078,QLD,6,1896,75
1845,3 Manley Crossing,4074,QLD,6,1897,95
29,36866 Summit Point,3750,VIC,9,1898,80
275,9 Pearson Plaza,3177,VIC,7,1899,4
1033,7450 Prairie Rose Drive,2868,NSW,1,1900,43
1754,83975 Rowland Place,2166,NSW,6,1901,31
1186,1 Weeping Birch Plaza,2640,NSW,4,1902,58
1398,738 Dixon Drive,2575,NSW,8,1903,39
3015,5766 Pearson Court,2227,NSW,8,1904,95
2645,9 Shelley Center,2170,NSW,7,1905,56
1884,7273 Sundown Trail,2358,NSW,2,1906,6
3477,2 Maryland Drive,4227,QLD,7,1907,60
2762,3 Roth Place,2449,NSW,2,1908,75
1113,81856 Express Lane,2299,NSW,6,1909,45
1662,5 Porter Road,4014,QLD,6,1910,0
1109,59 Waywood Road,3163,VIC,8,1911,0
2286,6838 Anniversary Junction,2484,NSW,4,1912,62
2803,90128 Caliangt Place,2484,NSW,4,1913,1
1740,504 Mesta Lane,2261,NSW,8,1914,15
2367,9 Utah Road,4179,QLD,8,1915,12
2361,0213 Atwood Pass,2340,NSW,1,1916,91
450,7230 Montana Place,2777,NSW,9,1917,79
2296,51763 Carey Place,3056,VIC,7,1918,88
1941,4 Susan Center,3170,VIC,9,1919,57
1399,745 Troy Avenue,2769,NSW,9,1920,51
947,6 Upham Place,4556,QLD,7,1921,95
942,34694 Sugar Place,4740,QLD,5,1922,21
2307,26876 Lyons Court,3166,VIC,10,1923,90
177,8308 Linden Place,2570,NSW,9,1924,28
2877,32708 Bluestem Alley,3976,VIC,7,1925,90
338,3542 Arkansas Place,3380,VIC,1,1926,62
676,642 Anderson Circle,4132,QLD,5,1927,0
166,8318 Continental Alley,3175,VIC,7,1928,2
2790,7202 Prairieview Court,2221,NSW,11,1929,0
2318,64610 Sachtjen Center,2575,NSW,10,1930,69
1829,53 Muir Terrace,2170,NSW,8,1931,93
2435,710 Schiller Plaza,3338,VIC,1,1932,24
119,698 Old Gate Lane,2619,NSW,3,1933,89
1220,4 Golden Leaf Road,4670,QLD,2,1934,18
337,1979 Arapahoe Trail,4701,QLD,3,1935,62
254,1 Vernon Terrace,4226,QLD,6,1936,12
1583,79862 Darwin Crossing,4215,QLD,8,1937,12
664,184 Hoepker Way,2197,NSW,9,1938,27
142,40 New Castle Avenue,2043,NSW,11,1939,74
2422,9525 Johnson Place,3190,VIC,8,1940,27
666,8 Pearson Trail,2166,NSW,9,1941,2
423,53 Dakota Court,2027,NSW,9,1942,93
414,4262 Melvin Avenue,2759,NSW,8,1943,0
680,4415 Dwight Center,2528,NSW,7,1944,23
2244,1197 Carey Junction,2280,NSW,7,1945,7
1911,227 Havey Trail,2795,NSW,6,1946,60
2765,2 Manufacturers Parkway,3199,VIC,6,1947,92
2245,9175 Stephen Drive,4035,QLD,8,1948,87
80,299 Pine View Parkway,3121,VIC,12,1949,1
2936,71 Orin Crossing,2155,NSW,9,1950,69
2100,134 Knutson Street,2281,NSW,9,1951,53
3117,37 Mockingbird Street,4017,QLD,3,1952,74
1724,0969 Gale Way,3108,VIC,10,1953,5
1664,5665 Dottie Circle,2085,NSW,11,1954,42
2390,83 Wayridge Circle,4152,QLD,9,1955,67
611,8 Carioca Terrace,4007,QLD,8,1956,71
3086,5 Kenwood Road,2075,NSW,11,1957,89
2355,29 Hansons Crossing,2318,NSW,4,1958,45
2383,493 Buell Point,4500,QLD,8,1959,42
89,7 Del Mar Crossing,4680,QLD,7,1960,59
1682,7 Elgar Plaza,2250,NSW,9,1961,51
3094,425 Marquette Way,2116,NSW,10,1962,71
3015,67104 Bunting Crossing,2043,NSW,9,1963,55
2955,243 Raven Drive,4815,QLD,3,1964,67
3126,248 School Park,3156,VIC,8,1965,85
3010,5 Onsgard Plaza,3134,VIC,10,1966,55
2284,38 Havey Place,3049,VIC,5,1967,54
1995,38 Armistice Alley,2018,NSW,8,1968,77
626,34953 Oak Circle,2153,NSW,10,1969,50
3287,18 Express Street,2165,NSW,9,1970,12
1914,4046 Summit Avenue,4217,QLD,9,1971,45
125,986 Hollow Ridge Crossing,3821,VIC,7,1972,36
2458,4622 Dixon Junction,2048,NSW,8,1973,92
2854,3563 Darwin Avenue,3095,VIC,9,1974,31
2474,38759 Butterfield Avenue,4305,QLD,2,1975,92
3474,67125 Melody Place,2747,NSW,8,1976,3
2965,31 Northwestern Court,2206,NSW,10,1977,0
1766,8 Farwell Parkway,2428,NSW,2,1978,5
1469,19 Barby Parkway,4127,QLD,4,1979,10
496,681 School Avenue,2077,NSW,10,1980,53
825,27 Dawn Lane,2233,NSW,10,1981,49
1301,366 International Way,2170,NSW,8,1982,19
2859,427 Rockefeller Drive,2093,NSW,12,1983,61
2462,5176 Division Hill,3216,VIC,5,1984,36
865,1 Raven Place,2160,NSW,6,1985,62
2229,29 Delaware Pass,2567,NSW,8,1986,30
1883,42554 Burrows Court,2117,NSW,10,1987,20
2599,726 Warrior Center,2077,NSW,10,1988,83
3370,500 Victoria Plaza,2147,NSW,9,1989,35
1816,35 Debra Way,3201,VIC,6,1990,40
769,62965 Morningstar Junction,4109,QLD,9,1991,85
2227,6698 Melody Crossing,4556,QLD,8,1992,27
3428,5919 Morning Parkway,2034,NSW,11,1993,11
116,6 Rockefeller Pass,3075,VIC,7,1994,4
2222,7875 Fieldstone Pass,4216,QLD,10,1995,78
1862,59170 Westridge Junction,2147,NSW,8,1996,18
622,3 Bonner Point,2800,NSW,4,1997,14
214,113 Lien Place,2560,NSW,6,1998,19
1478,64 Fallview Terrace,4500,QLD,7,1999,58
2233,32 Sutteridge Trail,2470,NSW,1,2000,62
1677,3984 Clove Street,3192,VIC,10,2001,19
440,4 Rowland Plaza,2324,NSW,4,2002,42
1735,5157 Maple Wood Circle,2537,NSW,8,2003,65
1271,559 Blackbird Street,4580,QLD,2,2004,42
2244,6466 Troy Street,2763,NSW,8,2005,42
348,7135 Ruskin Avenue,2563,NSW,11,2006,4
2329,5 Loftsgordon Avenue,2068,NSW,12,2007,1
722,33 Del Mar Junction,2264,NSW,8,2008,38
3201,6069 Hayes Road,2099,NSW,8,2009,89
3170,828 Waubesa Pass,2234,NSW,10,2010,24
2208,1 Bobwhite Circle,2230,NSW,9,2011,95
1572,3 Memorial Junction,2126,NSW,11,2012,6
950,644 Mcbride Street,2086,NSW,11,2013,49
1149,23700 Dennis Way,2075,NSW,11,2014,20
796,5795 Comanche Circle,4825,QLD,2,2015,29
272,31 Scofield Trail,3020,VIC,8,2016,40
743,218 Elka Point,2176,NSW,10,2017,58
1348,5468 Moose Lane,2445,NSW,7,2018,98
2659,174 Calypso Crossing,2770,NSW,7,2019,67
3493,53358 David Circle,4306,QLD,3,2020,25
1579, 3rd Road,4060,QLD,9,2021,35
3462,9 Melvin Drive,2144,NSW,7,2022,45
438,9670 4th Point,2065,NSW,10,2023,66
1227,2228 Steensland Terrace,2148,NSW,8,2024,50
2221,2 Thierer Place,4053,QLD,8,2025,95
832,23 Huxley Road,3064,VIC,7,2026,65
2106,34 3rd Place,3030,VIC,8,2027,9
2039,63 Golf Crossing,2217,NSW,8,2028,66
1192,1 Sloan Avenue,2176,NSW,10,2029,86
1553,56 Pierstorff Alley,2040,NSW,11,2030,36
3178,177 Anniversary Parkway,2428,NSW,7,2031,66
1215,18 Karstens Drive,2233,NSW,10,2032,41
628,6950 Morrow Street,2326,NSW,3,2033,27
102,8492 Autumn Leaf Center,3214,VIC,2,2034,34
2935,91749 Portage Park,2528,NSW,8,2035,56
1327,45 Waubesa Lane,4213,QLD,9,2036,68
1423,51739 Sundown Hill,2009,NSW,9,2037,95
2567,95 Butterfield Circle,3352,VIC,4,2038,60
2951,9 Porter Pass,4077,QLD,6,2039,0
1232,236 Fremont Alley,2156,NSW,12,2040,83
902,46031 Hudson Place,2075,NSW,11,2041,39
1735,8 Crowley Terrace,2760,NSW,8,2042,18
2509,50532 Hoard Center,4209,QLD,7,2043,2
3265,56 Sommers Point,2204,NSW,8,2044,0
318, Red Cloud Place,2217,NSW,8,2045,78
1054,24951 Michigan Pass,2176,NSW,10,2046,8
2948,51960 Gulseth Point,2009,NSW,12,2047,26
2870,144 Parkside Parkway,4655,QLD,3,2048,27
468,896 Helena Parkway,4551,QLD,7,2049,54
563,89 Anhalt Park,2106,NSW,11,2050,20
65,1786 Orin Street,2327,NSW,3,2051,38
1797,7 Green Ridge Way,2763,NSW,8,2052,22
354,2807 Northwestern Pass,3182,VIC,8,2053,46
3075,9362 Grim Plaza,4702,QLD,1,2054,12
2357,2 Sommers Drive,3181,VIC,10,2055,73
2285,74164 Village Green Parkway,3037,VIC,9,2056,0
1657,623 Melody Avenue,4500,QLD,4,2057,85
1078,9 Roth Park,4104,QLD,7,2058,66
1611,18 Buhler Court,3186,VIC,12,2059,25
2383,4 Sachtjen Drive,4701,QLD,3,2060,82
961,130 Hayes Crossing,2170,NSW,9,2061,5
1500,9 Logan Court,2570,NSW,9,2062,64
1200,8 Superior Hill,2153,NSW,10,2063,50
2117,575 Katie Terrace,2835,NSW,1,2064,54
1999,9 Old Shore Street,4509,QLD,7,2065,77
405,7949 Waywood Way,2318,NSW,7,2066,19
804,2982 Monterey Way,3182,VIC,10,2067,0
3309,692 Leroy Parkway,3043,VIC,9,2068,6
2536,9499 Alpine Drive,3175,VIC,8,2069,88
3010,442 Debra Point,2281,NSW,7,2070,82
1591,61 Upham Parkway,4558,QLD,4,2071,59
617,63832 Maple Wood Court,3172,VIC,9,2072,45
1732,27 Rockefeller Plaza,4556,QLD,8,2073,88
675,95483 Washington Junction,2505,NSW,9,2074,12
3082,1396 Sugar Terrace,2145,NSW,10,2075,23
3268,8454 Pierstorff Way,2115,NSW,11,2076,80
255,2444 Aberg Hill,2067,NSW,12,2077,94
1696,73637 Nancy Street,2469,NSW,1,2078,93
1297,9 Beilfuss Crossing,2705,NSW,3,2079,77
2977,891 Mendota Junction,4127,QLD,2,2080,80
2672,73 Muir Trail,3196,VIC,7,2081,41
